ticker,IBOXUMAE CBBT Curncy,ITRXESE CBBT Curncy,IHYG EU Equity,ERIXCDIG Index,VIX Index,ERIXITSE Index,IBOXHYAE CBBT Curncy,ERINCDHY Index,ITRXEBE CBBT Curncy,V2X Index,SPX Index,ERIXITEU Index,ITRXEXE CBBT Curncy,TYVIX Index,ERIXITXO Index,SX5E Index,IEF Equity,TY1 Comdty,SPJGBV Index,AGG Equity,HYG Equity,LQD Equity,JB1 Comdty,SRVIX Index,USFS0110 CMPN Curncy,SPX Index,SX5E Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,IHYG EU Equity,TY1 Comdty,JB1 Comdty
2017-08-30,59.073,54.813,123.79,108.9905,11.22,112.9783,107.097,149.7807,56.331,16.468,2457.59,110.6906,242.72,4.19,181.6557,3403.71,108.07,127.078125,1.77,110.3,88.36,121.4,151.15,74.28,2.18,5070.1532,6727.4251,171.6045,177.1866,183.0087,237.82724,170.509,2.866,0.585
2017-08-31,57.892,53.238,124.16,109.0372,10.59,113.062,107.286,150.0967,54.869,15.6317,2471.65,110.7718,236.057,4.14,182.2798,3421.47,108.24,127.25,1.8,110.45,88.6,121.61,151.12,74.57,2.165,5099.3755,6762.5277,171.8745,177.4276,183.5058,238.23864,171.019,2.849,0.587
2017-09-01,57.116,52.382,124.16,109.0934,10.13,113.1225,107.441,150.3255,53.593,14.7167,2476.55,110.8538,233.643,3.93,182.5943,3443.88,107.76,126.953125,1.71,109.97,88.32,120.81,151.22,74.32,2.221,5109.8182,6806.821,171.3702,177.0256,183.6929,237.29863,171.019,2.879,0.58
2017-09-04,,52.577,124.02,,,113.1063,,,54.82,16.2117,,110.784,237.069,,182.2558,3429.98,,,1.85,,,,151.22,,2.2427,,6779.3477,,,,,170.826,,0.58
2017-09-05,59.159,51.675,124.0,108.9984,12.23,113.1626,107.062,149.8303,54.522,16.4848,2457.85,110.8053,237.406,4.54,182.2796,3420.86,108.51,127.671875,1.8900000000000001,110.42,88.12,121.56,151.22,74.65,2.1237,5071.2348,6761.322,172.563,177.75,183.2769,238.7718,170.798,2.807,0.58
2017-09-06,58.618,51.513,123.97,109.0315,11.63,113.1683,107.062,149.8949,53.9,16.3786,2465.54,110.8338,235.019,4.52,182.4691,3433.8,108.25,127.34375,1.9100000000000001,110.3,88.06,121.13,151.26,74.71,2.1872,5087.137,6786.8979,172.1495,177.5568,183.1521,237.92718,170.757,2.84,0.577
2017-09-07,59.255,51.306,123.93,109.006,11.55,113.1914,107.008,149.8382,53.285,15.1482,2465.1,110.8731,232.825,4.6,182.6796,3447.66,108.72,127.765625,1.9100000000000001,110.57,88.07,121.6,151.26,74.86,2.094,5087.395,6814.7597,172.8969,177.9914,183.1729,238.85037,170.702,2.798,0.577
2017-09-08,60.274,51.981,124.25,108.9611,12.12,113.1637,106.797,149.5728,53.59,15.199,2461.43,110.8645,233.618,4.62,182.6062,3447.69,108.64,127.75,2.06,110.44,87.79,121.24,151.51,74.61,2.098,5080.0355,6814.819,172.7697,177.7822,182.5906,238.14325,171.143,2.799,0.56
2017-09-11,57.395,50.165,124.2,109.0901,10.73,113.2459,107.227,150.2255,51.907,13.96,2488.11,110.9472,228.025,4.27,183.1765,3495.19,108.02,127.25,1.9100000000000001,110.14,88.07,120.87,151.36,74.07,2.161,5135.1809,6908.7091,171.7837,177.2992,183.1729,237.41648,171.074,2.849,0.57
2017-09-12,56.164,49.919,124.62,109.1547,10.58,113.277,107.376,150.4629,51.888,13.4464,2496.48,110.9562,227.212,4.19,183.3007,3512.56,107.76,126.90625,1.9,109.98,88.18,120.74,151.12,74.14,2.221,5152.7484,6943.0432,171.3702,177.0417,183.4017,237.16113,171.652,2.884,0.587
2017-09-13,56.04,49.239,125.0,109.1679,10.5,113.3084,107.387,150.5611,51.382,13.0423,2498.37,110.9812,226.289,4.17,183.3546,3523.14,107.54,126.71875,1.9,109.87,88.21,120.62,150.94,73.94,2.2315,5156.7319,6963.956,171.0204,176.8646,183.4641,236.92542,172.176,2.902,0.6
2017-09-14,56.695,48.632,122.33,109.1426,10.44,113.3379,107.206,150.3103,51.213,12.2739,2495.62,110.9971,226.0,4.12,183.3962,3526.48,107.56,126.6875,1.98,109.93,88.33,120.92,150.77,73.84,2.254,5152.7333,6970.5579,171.0522,176.9612,183.7137,237.51469,171.749,2.906,0.612
2017-09-15,56.095,48.237,122.37,109.163,10.17,113.362,107.244,150.3676,50.422,12.1972,2500.23,111.0305,224.728,3.7800000000000002,183.48,3515.55,107.69,126.59375,1.8399999999999999,109.91,88.41,121.02,150.96,73.85,2.2645,5162.91,6948.9533,171.2589,176.929,183.8801,237.71111,171.805,2.915,0.598
2017-09-18,55.859,47.588,122.7,109.1783,10.15,113.403,107.182,150.3012,50.206,11.943,2503.87,111.0512,221.607,4.01,183.7963,3526.74,107.27,126.375,,109.86,88.37,120.9,,73.81,2.296,5170.6138,6974.0214,170.591,176.8485,183.7969,237.47541,172.269,2.9370000000000003,
2017-09-19,54.961,46.381,123.0,109.2182,10.18,113.4653,107.279,150.483,49.565,11.7216,2506.65,111.0839,218.938,4.05,184.0658,3531.18,107.15,126.28125,1.98,109.8,88.46,120.97,150.77,73.69,2.291,5176.4107,6982.8014,170.4001,176.7519,183.9841,237.6129,172.69,2.947,0.612
2017-09-20,58.719,57.45,123.38,109.1166,9.78,113.3536,107.165,150.3345,57.214,11.7949,2508.24,111.0473,256.909,4.08,183.7766,3525.55,106.94,126.34375,1.87,109.71,88.45,120.82,150.81,73.24,2.3551,5179.6994,6971.6682,170.0662,176.6071,183.9633,237.31827,173.223,2.94,0.609
2017-09-21,59.556,57.686,123.88,109.0815,9.67,113.3433,106.997,150.2287,57.25,11.1906,2500.6,111.0451,254.111,3.92,184.0128,3539.59,106.8,125.625,1.65,109.69,88.34,120.82,150.8,72.88,2.34,5164.0817,6999.4319,169.8435,176.5749,183.7345,237.31827,173.925,3.013,0.61
2017-09-22,59.906,59.95,123.95,109.0407,9.59,113.2028,107.021,150.2011,59.077,11.708,2502.22,110.9438,258.61,4.11,183.6125,3541.42,106.99,125.734375,1.72,109.77,88.43,120.98,150.85,,2.309,5167.5411,7003.0507,170.1457,176.7036,183.9217,237.63255,174.024,3.002,0.606
2017-09-25,59.438,60.118,123.58,109.0735,10.21,113.1979,107.06,150.2424,58.901,12.3663,2496.66,110.9598,260.513,4.32,183.5565,3537.81,107.31,126.0625,1.83,110.03,88.48,121.43,150.84,72.96,2.2735,5156.0587,7000.4145,170.6546,177.1222,184.0257,238.51645,173.504,2.969,0.607
2017-09-26,58.712,60.45,122.21,109.11,10.17,113.1794,107.188,150.4824,58.251,12.5406,2496.84,110.9905,256.588,4.1,183.8459,3536.38,107.22,126.0,1.87,109.99,88.59,121.41,150.8,72.86,2.291,5156.8312,6997.5849,170.5115,177.0578,184.2544,238.47716,171.581,2.975,0.61
2017-09-27,57.472,59.852,122.33,109.1819,9.87,113.2271,107.471,150.3832,57.436,12.1282,2507.04,111.0363,254.397,4.15,184.0832,3555.17,106.67,125.4375,1.9100000000000001,109.67,88.63,120.94,150.58,73.26,2.351,5177.8977,7034.7655,169.6368,176.5427,184.3376,237.55398,171.749,3.032,0.625
2017-09-28,56.615,60.081,122.33,109.2326,9.55,113.1994,107.584,150.531,57.785,12.1259,2510.06,111.0201,255.533,4.08,184.0048,3563.64,106.65,125.546875,1.98,109.68,88.63,121.12,150.26,71.64,2.3715,5185.224,7051.5254,169.605,176.5588,184.3376,237.90754,171.749,3.021,0.648
2017-09-29,55.632,59.59,122.4,109.2966,9.51,113.2409,107.836,150.9426,56.684,12.1208,2519.36,111.0906,252.719,4.24,184.2758,3594.85,106.52,125.3125,1.8599999999999999,109.59,88.76,121.23,150.35,71.57,2.4139,5204.5673,7113.282,169.3983,176.4139,184.608,238.1236,171.848,3.045,0.641
2017-10-02,54.628,59.037,122.4,109.3347,9.45,113.2691,107.947,151.1622,55.5,12.1739,2529.12,111.1626,249.275,4.33,184.6261,3602.69,106.24,125.25,1.97,109.43,88.35,121.02,150.18,71.8,2.4083,5224.7548,7128.7953,169.2056,176.5222,184.5144,238.34519,171.848,3.051,0.653
2017-10-03,54.177,58.869,122.69,109.3678,9.51,113.2838,108.048,151.3359,55.325,11.836500000000001,2534.58,111.1659,247.55,4.21,184.8495,3605.73,106.39,125.328125,2.03,109.52,88.51,121.29,150.23,71.87,2.3810000000000002,5236.2529,7134.8107,169.4445,176.6674,184.8486,238.87695,172.255,3.043,0.65
2017-10-04,54.471,60.619,122.76,109.3689,9.63,113.189,108.04,151.3509,56.751,12.7752,2537.74,111.0886,248.169,4.23,184.7511,3594.91,106.36,125.328125,1.81,109.49,88.42,121.22,150.48,71.93,2.385,5243.1309,7113.4007,169.3967,176.619,184.6606,238.73908,172.353,3.043,0.632
2017-10-05,53.204,58.975,122.78,109.4319,9.19,113.2839,108.282,151.7456,55.353,12.087,2552.07,111.1778,244.038,4.3,185.1769,3613.54,106.25,125.15625,1.8,109.44,88.53,121.05,150.53,72.13,2.4035,5273.6566,7150.2647,169.2215,176.5383,184.8904,238.40427,172.381,3.061,0.629
2017-10-06,54.244,60.112,123.1,109.3811,9.65,113.2171,108.077,151.4619,56.987,12.5055,2549.33,111.0941,247.775,4.35,184.8738,3603.32,106.12,125.03125,1.9,109.28,88.4,120.95,150.4,71.84,2.416,5269.6485,7131.7858,169.0145,176.2802,184.6189,238.20733,172.83,3.073,0.638
2017-10-09,,60.15,122.98,,10.33,113.2236,,,57.044,12.6102,2544.73,111.0868,248.262,4.38,184.8426,3610.5,106.24,125.09375,,109.43,88.41,121.05,,72.02,2.4393000000000002,5260.1399,7145.9966,169.2056,176.5222,184.6398,238.40427,172.662,3.067,
2017-10-10,54.27,59.531,123.26,109.3774,10.08,113.2734,108.118,151.594,56.253,13.3944,2550.64,111.1443,245.295,4.34,185.1814,3598.79,106.28,125.265625,1.85,109.44,88.48,121.13,150.43,72.09,2.3995,5272.4948,7122.8199,169.2693,176.5383,184.7859,238.56183,173.055,3.05,0.636
2017-10-11,54.761,58.871,123.54,109.3613,9.85,113.3031,108.105,151.5611,55.399,12.6695,2555.24,111.1937,241.969,4.2,185.5153,3607.39,106.4,125.234375,1.8399999999999999,109.46,88.39,121.07,150.4,71.86,2.399,5282.0995,7141.6089,169.4604,176.5706,184.598,238.44366,173.448,3.053,0.638
2017-10-12,55.649,59.33,123.88,109.3164,9.91,113.279,107.903,151.3197,56.162,12.3247,2550.93,111.1494,245.889,4.21,185.1634,3605.54,106.5,125.390625,1.81,109.59,88.29,121.1,150.38,71.61,2.371,5273.6477,7137.9464,169.6197,176.7803,184.3891,238.50275,173.925,3.037,0.639
2017-10-13,54.574,58.491,123.88,109.3763,9.61,113.3267,108.025,151.5381,55.453,11.8458,2553.17,111.1878,243.072,3.93,185.4349,3604.55,106.86,125.703125,1.79,109.86,88.33,121.58,150.37,71.33,2.325,5278.3564,7135.9865,170.1931,177.2158,184.4727,239.44809,173.925,3.005,0.64
2017-10-16,54.242,58.731,123.62,109.3941,9.91,113.3224,108.111,151.7168,55.471,11.9037,2557.64,111.1924,242.244,3.93,185.5617,3606.27,106.68,125.421875,1.83,109.75,88.38,121.41,150.38,71.19,2.36,5287.7076,7139.3916,169.9064,177.0384,184.5771,239.11328,173.56,3.034,0.639
2017-10-17,53.936,58.588,123.74,109.4092,10.31,113.3375,108.213,151.8702,55.014,11.6299,2559.36,111.2241,241.631,4.04,185.6795,3607.77,106.64,125.4375,1.8399999999999999,109.71,88.51,121.39,150.35,70.75,2.3934,5291.2649,7142.3612,169.8427,176.9739,184.8486,239.07389,173.729,3.032,0.641
2017-10-18,53.731,59.782,123.96,109.4323,10.07,113.2951,108.262,151.9903,55.25,11.0514,2561.26,111.2239,243.215,4.18,185.569,3619.65,106.37,125.140625,1.85,109.54,88.6,121.21,150.36,70.84,2.419,5295.3933,7167.7456,169.4126,176.6996,185.0366,238.71939,174.038,3.062,0.641
2017-10-19,53.37,60.806,124.22,109.4475,10.05,113.2073,108.322,152.0905,56.295,12.4435,2562.1,111.1475,246.015,4.13,185.2146,3602.08,106.48,125.265625,1.88,109.62,88.61,121.39,150.38,71.08,2.393,5297.57,7132.9529,169.5878,176.8287,185.0574,239.07389,174.403,3.05,0.639
2017-10-20,52.198,58.85,124.57,109.5098,9.97,113.3202,108.531,152.4531,55.014,12.2167,2575.21,111.2269,242.488,4.39,185.5936,3605.09,106.04,124.828125,1.73,109.3,88.69,121.06,150.31,71.54,2.4615,5325.0491,7138.9134,168.8871,176.3125,185.2245,238.42397,174.894,3.094,0.644
2017-10-23,52.924,58.15,124.62,109.4841,11.07,113.3634,108.471,152.4478,54.375,12.5904,2564.98,111.2649,238.339,4.41,185.9943,3608.87,106.14,124.921875,1.63,109.42,88.59,121.18,150.36,71.53,2.443,5304.018,7146.3987,169.0463,176.5061,185.0157,238.6603,174.964,3.085,0.641
2017-10-24,53.19,57.644,124.85,109.4828,11.16,113.4057,108.425,152.4338,54.436,12.9424,2569.13,111.2724,238.298,4.52,186.0822,3610.69,105.82,124.734375,1.47,109.19,88.59,120.88,150.37,72.14,2.5045,5312.7316,7150.0027,168.5367,176.135,185.0157,238.06946,175.287,3.104,0.64
2017-10-25,54.201,57.55,125.65,109.4132,11.23,113.4079,108.245,152.1114,55.438,14.5349,2557.15,111.2184,241.44,4.53,185.7801,3591.46,105.65,124.453125,1.53,109.12,88.34,120.56,150.35,73.06,2.5125,5287.9581,7111.9229,168.2659,176.0221,184.4936,237.43923,176.411,3.133,0.641
2017-10-26,54.105,55.537,125.42,109.4163,11.3,113.5287,108.202,152.0535,52.938,12.9159,2560.4,111.3603,236.97,4.47,186.1961,3637.2,105.51,124.375,1.51,109.0,88.23,120.55,150.38,73.13,2.5195,5294.6833,7202.4987,168.043,175.8286,184.2638,237.41954,176.088,3.141,0.639
2017-10-27,52.762,53.888,125.05,109.4918,9.8,113.6211,108.354,152.3004,51.378,12.4951,2581.07,111.4465,232.188,4.03,186.6725,3652.23,105.85,124.59375,1.53,109.24,88.47,120.91,150.4,73.01,2.487,5337.4396,7232.2616,168.5845,176.2157,184.7651,238.12855,175.568,3.118,0.638
2017-10-30,52.986,52.906,125.1,109.4872,10.5,113.6924,108.261,152.2321,50.635,12.8308,2572.83,111.4989,228.232,4.12,187.1577,3662.18,106.23,125.015625,1.56,109.54,88.45,121.31,150.44,72.8,2.4465,5320.8088,7251.9649,169.1897,176.6996,184.7233,238.91634,175.638,3.075,0.635
2017-10-31,52.15,50.912,,109.5324,10.18,113.8059,108.41,152.4647,50.055,11.9864,2575.26,111.5346,224.84,4.09,187.4714,3673.95,106.16,124.9375,1.4,109.47,88.47,121.14,150.47,72.76,2.451,5326.0093,7276.3712,169.0782,176.5867,184.7651,238.58153,,3.083,0.633
2017-11-01,53.023,50.0,125.8,109.4937,10.2,113.8677,108.331,152.3962,49.717,11.7924,2579.36,111.5539,223.775,3.95,187.6264,3697.4,106.06,124.90625,1.3599999999999999,109.29,88.02,121.01,150.44,72.48,2.4739,5334.4965,7322.8146,169.1806,176.6641,184.5888,238.95798,176.621,3.086,0.635
2017-11-02,52.98,49.949,125.93,109.4839,9.93,113.8683,108.235,152.2507,49.688,12.0219,2579.85,111.545,224.745,3.73,187.4688,3688.8,106.2,125.140625,1.3,109.35,87.97,120.99,150.52,73.09,2.4234999999999998,5336.0709,7307.4224,169.4039,176.7611,184.4839,238.91849,176.804,3.062,0.629
2017-11-03,53.4,50.144,125.74,109.4808,9.14,113.8534,108.137,152.14,49.257,11.5635,2587.84,111.5776,222.98,3.55,187.6943,3689.96,106.37,125.15625,,109.45,87.98,121.13,,72.28,2.4050000000000002,5353.133,7309.7203,169.6751,176.9228,184.5049,239.19495,176.537,3.061,
2017-11-06,53.152,50.622,125.37,109.4918,9.4,113.8386,108.259,152.3762,49.533,11.6934,2591.13,111.5789,223.57,3.71,187.7234,3682.36,106.5,125.359375,1.46,109.55,87.99,121.16,150.92,72.02,2.3988,5360.3855,7294.6649,169.8825,177.0844,184.5259,239.25419,176.017,3.04,0.601
2017-11-07,54.452,51.68,125.11,109.4282,9.89,113.7935,107.982,151.987,50.692,12.1337,2590.64,111.5298,228.954,3.67,187.3197,3658.77,106.54,125.421875,1.53,109.58,87.74,121.06,150.91,71.96,2.374,5359.3961,7249.0547,169.9463,177.1329,184.0016,239.05672,175.652,3.034,0.602
2017-11-08,55.011,51.144,124.88,109.396,9.78,113.8058,107.809,151.7305,51.723,12.4069,2594.38,111.4582,234.012,3.66,186.7654,3655.04,106.41,125.25,1.5699999999999998,109.51,87.35,120.9,150.99,71.63,2.396,5367.247,7241.6645,169.7389,177.0198,183.1837,238.74077,175.329,3.051,0.596
2017-11-09,55.949,52.0,125.02,109.3481,10.5,113.7648,107.474,151.2839,53.122,13.9158,2584.62,111.4082,243.188,3.69,185.9211,3612.5,106.37,125.1875,1.63,109.43,86.92,120.58,150.95,71.96,2.4015,5348.3514,7157.3808,169.6751,176.8904,182.282,238.10887,175.526,3.058,0.599
2017-11-10,56.042,52.168,124.36,109.3453,11.29,113.7496,107.421,151.1772,52.125,14.453,2582.3,111.4393,244.563,3.84,185.7485,3593.76,105.83,124.703125,1.6,108.99,87.11,119.89,150.84,71.99,2.453,5345.4777,7120.2516,168.8137,176.1792,182.6804,236.74632,174.599,3.107,0.607
2017-11-13,56.424,51.909,124.4,109.3268,11.5,113.7817,107.342,151.1199,51.778,14.3816,2584.84,111.4498,244.135,3.9,185.8184,3574.52,105.78,124.625,1.69,108.99,87.05,119.91,150.71,72.27,2.476,5350.8443,7082.1317,168.734,176.1792,182.5546,236.78582,174.656,3.115,0.616
2017-11-14,57.397,53.094,124.86,109.2784,11.59,113.7064,107.066,150.775,52.683,15.2348,2578.87,111.4046,249.285,3.86,185.323,3556.38,105.93,124.734375,1.6400000000000001,109.1,86.68,119.94,150.71,71.95,2.447,5339.322,7049.6441,168.9732,176.357,181.7786,236.84506,175.301,3.104,0.616
2017-11-15,57.198,52.944,124.37,109.2857,13.13,113.7136,107.059,150.752,53.444,15.5778,2564.62,111.3699,251.568,3.93,185.2177,3545.72,106.31,125.046875,1.6800000000000002,109.31,86.68,120.45,150.79,71.85,2.396,5311.034,7028.5133,169.5794,176.6965,181.7786,237.85215,174.613,3.072,0.61
2017-11-16,54.993,51.963,125.28,109.4032,11.76,113.7614,107.654,151.5943,51.864,15.0291,2585.64,111.4454,242.394,3.88,185.9215,3564.8,106.04,124.859375,1.6400000000000001,109.19,87.53,120.31,150.8,71.66,2.4419,5356.2986,7066.3347,169.1487,176.5025,183.5612,237.5757,175.891,3.091,0.61
2017-11-17,55.35,51.146,125.43,109.3969,11.43,113.8354,107.549,151.5646,51.507,14.7428,2578.85,111.4772,245.095,3.81,185.8086,3547.46,106.18,124.90625,1.73,109.31,87.47,120.46,150.95,71.59,2.421,5342.4286,7031.9624,169.372,176.6965,183.4354,237.8719,176.102,3.086,0.599
2017-11-20,54.725,50.4,125.06,109.4226,10.65,113.8735,107.564,151.5872,50.769,13.7039,2582.14,111.5286,243.944,3.83,185.9665,3561.41,106.01,124.6875,1.75,109.25,87.49,120.46,150.96,69.36,2.432,5349.4193,7059.6148,169.1008,176.5995,183.4773,237.8719,175.582,3.109,0.598
2017-11-21,53.062,49.456,125.06,109.5201,9.73,113.9317,107.872,152.1209,49.767,12.9355,2599.03,111.5811,240.186,3.79,186.2829,3579.32,106.03,124.6875,1.69,109.36,87.67,120.86,151.02,68.93,2.4634,5384.4979,7095.117,169.1328,176.7773,183.8548,238.66178,175.582,3.109,0.594
2017-11-22,52.507,48.162,124.51,109.552,9.88,114.0089,108.022,152.2903,48.992,12.8717,2597.08,111.632,238.845,3.59,186.4761,3562.65,106.37,125.109375,1.6600000000000001,109.55,87.81,121.33,151.15,68.53,2.399,5380.9367,7062.0728,169.6751,177.0844,184.1484,239.58989,174.81,3.066,0.585
2017-11-23,,48.031,124.8,,,114.0158,,,49.188,12.7296,,111.6191,238.375,,186.5099,3572.07,,,,,,,,,2.4197,,7080.7456,,,,,175.217,,
2017-11-24,52.332,47.4,125.3,109.57,9.67,114.055,108.01,152.3979,49.166,12.8582,2602.42,111.6249,235.747,3.4,186.7531,3581.23,106.28,124.96875,1.73,109.53,87.87,121.19,151.02,68.54,2.4453,5392.2372,7098.9031,169.5315,177.0521,184.2742,239.31343,175.919,3.08,0.594
2017-11-27,53.532,47.806,125.62,109.5091,9.87,114.0429,107.72,152.0361,49.75,13.5459,2601.42,111.6005,238.363,3.6,186.5817,3564.02,106.35,125.125,1.79,109.53,87.6,121.12,150.93,68.33,2.399,5390.7636,7064.7885,169.6432,177.0521,183.708,239.1752,176.368,3.064,0.6
2017-11-28,52.245,47.234,125.7,109.5649,10.03,114.0786,108.007,152.4144,48.919,12.8773,2627.04,111.6401,233.288,3.6,187.0372,3583.49,106.37,124.96875,1.78,109.53,87.87,121.29,150.97,68.21,2.398,5444.0752,7103.383,169.6751,177.0521,184.2742,239.5109,176.481,3.08,0.598
2017-11-29,52.908,46.477,125.43,109.5389,10.7,114.1177,107.813,152.1668,48.46,13.5436,2626.07,111.6739,231.263,3.62,187.3658,3589.91,106.03,124.71875,1.75,109.26,87.76,120.81,151.06,68.25,2.4635,5442.781,7116.109,169.1328,176.6156,184.0435,238.56305,176.102,3.105,0.591
2017-11-30,52.088,47.007,125.69,109.5835,11.28,114.0874,107.885,152.3456,47.831,13.4708,2647.58,111.692,231.053,3.86,187.3004,3569.93,105.7,124.3125,1.73,109.08,87.78,120.67,150.93,67.08,2.488,5489.3652,7076.5036,168.6064,176.3247,184.0855,238.28659,176.467,3.147,0.6
2017-12-01,52.389,47.856,125.42,109.5649,11.43,114.0699,107.855,152.2626,48.757,16.0124,2642.22,111.6838,232.456,4.03,187.3199,3527.55,105.93,124.671875,1.69,109.16,87.38,120.72,151.02,67.46,2.4638,5478.4768,6992.4957,169.228,176.8272,184.0273,239.02174,176.088,3.11,0.594
2017-12-04,51.768,46.093,125.25,109.6105,11.68,114.144,107.857,152.3952,47.13,13.7242,2639.44,111.7502,227.513,4.06,187.7166,3576.22,105.88,124.5,1.6600000000000001,109.15,87.35,120.91,150.93,67.18,2.465,5472.8349,7088.972,169.1481,176.811,183.9641,239.39793,175.849,3.128,0.6
2017-12-05,51.968,45.944,125.37,109.6056,11.33,114.1604,107.83,152.3242,47.306,13.1587,2629.57,111.7495,228.219,3.93,187.664,3570.57,105.96,124.59375,1.73,109.26,87.3,121.14,150.87,66.77,2.439,5452.607,7080.4938,169.2759,176.9892,183.8588,239.85332,176.017,3.118,0.605
2017-12-06,52.316,46.576,125.09,109.5792,11.02,114.1165,107.695,152.1588,48.559,13.9107,2629.27,111.6775,235.175,3.79,186.9892,3561.57,106.18,124.828125,1.6800000000000002,109.37,87.22,121.37,150.91,66.6,2.4519,5452.1272,7062.6467,169.6274,177.1674,183.6904,240.30872,175.624,3.094,0.602
2017-12-07,51.607,46.375,125.13,109.6268,10.16,114.1237,107.747,152.2539,47.952,13.4513,2636.98,111.7106,233.831,3.7800000000000002,187.138,3573.13,105.99,124.515625,1.7,109.23,87.26,121.13,150.93,66.3,2.451,5469.0668,7085.5704,169.3238,176.9406,183.7746,239.83352,175.68,3.126,0.6
2017-12-08,50.914,45.555,125.4,109.6642,9.58,114.1759,107.958,152.5902,47.288,12.8484,2651.5,111.7514,231.493,3.59,187.3741,3591.45,105.91,124.515625,1.62,109.19,87.35,120.98,150.96,66.05,2.461,5499.7452,7121.8992,169.196,176.8758,183.9641,239.53653,176.06,3.126,0.598
2017-12-11,50.262,45.394,125.17,109.6926,9.34,114.1988,108.042,152.7655,47.278,12.9236,2659.99,111.7581,231.988,3.65,187.3897,3582.21,105.84,124.5,1.62,109.15,87.37,121.07,150.9,65.94,2.4695,5517.3825,7103.5761,169.0842,176.811,184.0063,239.71473,175.737,3.128,0.603
2017-12-12,50.525,45.5,124.73,109.6829,9.92,114.1978,108.016,152.757,47.342,12.4734,2664.11,111.7563,232.837,3.7199999999999998,187.3044,3600.35,105.75,124.359375,1.51,109.1,87.33,120.98,150.93,65.79,2.4775,5526.1282,7142.1455,168.9404,176.73,183.922,239.53653,175.119,3.142,0.6
2017-12-13,50.339,46.138,124.73,109.6923,10.18,114.1615,108.075,152.9043,47.712,12.7344,2662.85,111.7316,233.65,3.44,187.2283,3581.75,106.18,124.828125,1.51,109.41,87.38,121.4,150.87,65.39,2.414,5523.6018,7105.248,169.6274,177.2322,184.0273,240.36812,175.119,3.094,0.605
2017-12-14,51.019,46.632,125.35,109.6694,10.49,114.1265,107.995,152.7883,48.161,12.2635,2652.01,111.7174,236.18,3.5,187.036,3556.22,106.14,124.78125,1.47,109.44,87.2,121.62,150.88,64.8,2.4065,5502.0426,7054.6032,169.5635,177.2808,183.6482,240.80371,175.989,3.099,0.604
2017-12-15,50.341,47.03,124.82,109.706,9.42,114.1107,108.123,153.0092,48.235,11.792,2675.81,111.7038,237.987,3.21,186.8326,3560.53,106.12,124.640625,1.38,109.47,87.21,121.79,150.89,64.84,2.4187,5551.728,7063.1531,169.5315,177.3294,183.6693,241.1403,175.245,3.113,0.603
2017-12-18,49.52,45.843,124.6,109.7512,9.53,114.1759,108.29,153.3139,47.283,10.6783,2690.16,111.7637,234.2,3.32,187.2255,3609.42,105.88,124.453125,1.42,109.33,87.3,121.43,150.98,64.94,2.429,5581.7337,7160.138,169.1481,177.1026,183.8588,240.42751,174.936,3.133,0.597
2017-12-19,49.758,45.706,124.95,109.7458,10.03,114.1917,108.21,153.248,47.317,11.197,2681.47,111.7659,234.875,3.43,187.2273,3582.22,105.4,123.875,1.49,109.01,87.12,120.81,150.96,65.2,2.5403000000000002,5563.7779,7110.7388,168.3813,176.5842,183.4797,239.19993,175.428,3.192,0.598
2017-12-20,49.083,45.388,125.11,109.7724,9.72,114.2108,108.307,153.3546,46.761,12.5108,2679.25,111.7945,234.04,3.52,187.2938,3552.65,105.09,123.453125,1.63,108.76,87.19,120.49,150.76,65.59,2.552,5559.912,7052.0421,167.886,176.1792,183.6272,238.56634,175.652,3.2359999999999998,0.612
2017-12-21,48.55,44.55,125.59,109.8046,9.62,114.2625,108.321,153.4724,45.73,11.7371,2684.57,111.8594,231.469,,187.5612,3570.78,105.0,123.515625,1.58,108.82,86.92,120.56,150.7,65.59,2.541,5570.953,7088.0303,168.0045,176.3354,183.8183,239.20812,176.326,3.23,0.617
2017-12-22,49.482,44.373,125.86,109.7677,9.9,114.2819,108.19,153.2874,45.306,12.0057,2683.34,111.8748,231.21,3.61,187.6397,3553.39,105.04,123.46875,1.42,108.87,87.0,120.65,150.78,65.77,2.555,5568.4333,7053.511,168.0685,176.4164,183.9875,239.38669,176.705,3.234,0.611
2017-12-25,,,,,,,,,,,,,,,,,,,1.47,,,,150.87,,2.5548,,,,,,,,,0.605
2017-12-26,49.007,,,109.7779,10.25,,108.265,153.4212,,,2680.5,,,3.55,,,105.08,123.625,1.48,108.96,87.13,120.81,150.8,65.77,2.5383,5562.7928,,168.1325,176.5623,184.2624,239.70415,,3.218,0.61
2017-12-27,48.693,43.544,126.43,109.8044,10.47,114.3152,108.322,153.5502,44.276,12.7143,2682.62,111.9288,229.35,3.42,187.7638,3550.17,105.53,123.984375,1.5899999999999999,109.3,87.17,121.48,150.69,65.6,2.45,5567.3098,7047.1192,168.8525,177.1132,184.347,241.03353,177.506,3.181,0.617
2017-12-28,49.43,43.625,125.57,109.7691,10.18,114.3322,108.196,153.3627,44.46,13.6229,2687.54,111.942,231.262,3.49,187.6976,3524.31,105.4,123.84375,1.5699999999999998,109.22,87.13,121.4,150.72,65.61,2.472,5578.5734,6995.7869,168.6445,176.9836,184.2624,240.8748,176.298,3.196,0.615
