ticker,TUH13 Comdty,TUH05 Comdty,TUH11 Comdty,TUH09 Comdty,TUH07 Comdty,TUH03 Comdty,TUM13 Comdty,TUM05 Comdty,TUM11 Comdty,TUM03 Comdty,TUM09 Comdty,TUM07 Comdty,TUU05 Comdty,TUU13 Comdty,TUU07 Comdty,TUU11 Comdty,TUU09 Comdty,TUZ05 Comdty,TUZ13 Comdty,TUZ07 Comdty,TUU03 Comdty,TUZ11 Comdty,TUZ09 Comdty,TUH06 Comdty,TUZ03 Comdty,TUH14 Comdty,TUH08 Comdty,TUH12 Comdty,TUH10 Comdty,TUM06 Comdty,TUH04 Comdty,TUM14 Comdty,TUM08 Comdty,TUM12 Comdty,TUM10 Comdty,TUU06 Comdty,TUM04 Comdty,TUU14 Comdty,TUU12 Comdty,TUU08 Comdty,TUZ06 Comdty,TUU04 Comdty,TUU10 Comdty,TUZ14 Comdty,TUZ08 Comdty,TUZ12 Comdty,TUH15 Comdty,TUZ04 Comdty,TUZ10 Comdty,TUH17 Comdty,TUH19 Comdty,TUH1 Comdty,FVU04 Comdty,TUM15 Comdty,FVU06 Comdty,TUM17 Comdty,FVZ04 Comdty,TUM19 Comdty,TUU15 Comdty,TUM1 Comdty,TUU17 Comdty,FVZ06 Comdty,FVH05 Comdty,TUZ15 Comdty,TUU19 Comdty,TUZ17 Comdty,FVH03 Comdty,FVH07 Comdty,TUH16 Comdty,TUZ19 Comdty,TUH18 Comdty,FVM05 Comdty,FVM03 Comdty,TUM18 Comdty,TUM16 Comdty,TUH0 Comdty,FVM07 Comdty,FVU03 Comdty,FVU05 Comdty,TUU16 Comdty,FVU07 Comdty,TUM0 Comdty,TUU18 Comdty,FVZ03 Comdty,FVZ05 Comdty,TUZ16 Comdty,TUU0 Comdty,FVZ07 Comdty,TUZ18 Comdty,FVH04 Comdty,FVH06 Comdty,FVU08 Comdty,FVU10 Comdty,FVH08 Comdty,FVM04 Comdty,FVM06 Comdty,TUZ0 Comdty,FVZ08 Comdty,FVZ10 Comdty,FVU12 Comdty,FVM08 Comdty,FVU14 Comdty,FVU16 Comdty,FVH09 Comdty,FVH11 Comdty,FVU18 Comdty,FVZ14 Comdty,FVZ12 Comdty,FVM09 Comdty,FVZ16 Comdty,FVZ18 Comdty,FVM11 Comdty,FVH13 Comdty,FVH15 Comdty,FVH17 Comdty,FVU09 Comdty,FVH19 Comdty,FVU11 Comdty,FVM13 Comdty,FVM15 Comdty,FVM17 Comdty,FVZ09 Comdty,FVM19 Comdty,FVZ11 Comdty,FVU13 Comdty,FVU15 Comdty,FVU17 Comdty,FVU19 Comdty,FVH10 Comdty,FVZ13 Comdty,FVH12 Comdty,FVZ15 Comdty,FVZ19 Comdty,FVZ17 Comdty,FVH14 Comdty,FVM10 Comdty,FVM12 Comdty,FVH16 Comdty,FVH18 Comdty,FVH0 Comdty,FVU0 Comdty,FVM14 Comdty,TYH04 Comdty,FVM16 Comdty,FVM18 Comdty,FVM0 Comdty,FVZ0 Comdty,TYH06 Comdty,TYM04 Comdty,TYH08 Comdty,TYH10 Comdty,FVH1 Comdty,TYH12 Comdty,TYU04 Comdty,TYM06 Comdty,FVM1 Comdty,TYM12 Comdty,TYM08 Comdty,TYM10 Comdty,TYZ04 Comdty,TYU06 Comdty,TYH03 Comdty,TYU08 Comdty,TYU12 Comdty,TYH05 Comdty,TYZ06 Comdty,TYU10 Comdty,TYM03 Comdty,TYZ08 Comdty,TYM05 Comdty,TYH07 Comdty,TYZ10 Comdty,TYH09 Comdty,TYU03 Comdty,TYU05 Comdty,TYM07 Comdty,TYH11 Comdty,TYZ12 Comdty,TYM09 Comdty,TYZ05 Comdty,TYZ03 Comdty,TYU07 Comdty,TYH13 Comdty,TYU09 Comdty,TYM11 Comdty,TYH16 Comdty,TYZ07 Comdty,TYH14 Comdty,TYM13 Comdty,TYZ09 Comdty,TYM16 Comdty,TYH18 Comdty,TYU11 Comdty,TYM14 Comdty,TYU13 Comdty,TYU16 Comdty,TYH0 Comdty,TYZ11 Comdty,TYM18 Comdty,TYU14 Comdty,TYZ16 Comdty,TYZ13 Comdty,USU03 Comdty,TYM0 Comdty,TYU18 Comdty,TYZ14 Comdty,TYH17 Comdty,USZ03 Comdty,USU05 Comdty,TYU0 Comdty,TYZ18 Comdty,TYM17 Comdty,TYH15 Comdty,USH04 Comdty,TYZ0 Comdty,TYH19 Comdty,USZ05 Comdty,TYU17 Comdty,TYM15 Comdty,TYH1 Comdty,TYM19 Comdty,USH06 Comdty,TYZ17 Comdty,TYM1 Comdty,TYU15 Comdty,TYU19 Comdty,USM04 Comdty,USU07 Comdty,USM06 Comdty,USH03 Comdty,TYZ15 Comdty,TYZ19 Comdty,USM03 Comdty,USU04 Comdty,USZ07 Comdty,USU06 Comdty,USU09 Comdty,USU11 Comdty,USU13 Comdty,USH08 Comdty,USZ04 Comdty,USZ06 Comdty,USZ09 Comdty,USZ11 Comdty,USZ13 Comdty,USM08 Comdty,USH07 Comdty,USH05 Comdty,USH12 Comdty,USH10 Comdty,USH14 Comdty,USU08 Comdty,USM07 Comdty,USM05 Comdty,USM14 Comdty,USM10 Comdty,USM12 Comdty,USZ08 Comdty,USU15 Comdty,USU17 Comdty,USU12 Comdty,USH09 Comdty,USU14 Comdty,USZ15 Comdty,USZ17 Comdty,USM09 Comdty,USZ12 Comdty,USZ14 Comdty,USH18 Comdty,USH16 Comdty,USU19 Comdty,USH15 Comdty,USM18 Comdty,USM16 Comdty,USZ19 Comdty,USM15 Comdty,USU10 Comdty,USH13 Comdty,USU16 Comdty,USU18 Comdty,USH0 Comdty,USZ10 Comdty,USM13 Comdty,USZ16 Comdty,USZ18 Comdty,USM0 Comdty,USH11 Comdty,USH17 Comdty,USH19 Comdty,USM11 Comdty,USU0 Comdty,USM19 Comdty,USM17 Comdty,USZ0 Comdty,USH1 Comdty,USM1 Comdty
2010-05-25,,,108.4375,,,,,,108.140625,,,,,,,,,,,,,,,,,,,,,,,,,,109.328125,,,,,,,,109.03125,,,,,,108.734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0703125,,,,,,116.0,,,,,,114.9296875,,,,,,,113.859375,,,,,,,,,,,,,,,,,,,,,,,,117.8671875,,,,,,,,,,,,,,,,,,,,,,,121.671875,,,,,,,,120.890625,,,,,119.640625,,,,,117.5,,,,,,,,114.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.25,,,,,,,,,,,,,,,,,,,,,124.90625,,,,,123.5625,,,,,,,,,,,,,,
2010-05-26,,,108.3359375,,,,,,108.03125,,,,,,,,,,,,,,,,,,,,,,,,,,109.25,,,,,,,,108.9453125,,,,,,108.640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6796875,,,,,,115.609375,,,,,,114.5390625,,,,,,,113.46875,,,,,,,,,,,,,,,,,,,,,,,,117.4921875,,,,,,,,,,,,,,,,,,,,,,,121.15625,,,,,,,,120.328125,,,,,119.078125,,,,,116.9375,,,,,,,,113.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.46875,,,,,,,,,,,,,,,,,,,,,124.03125,,,,,122.6875,,,,,,,,,,,,,,
2010-05-27,,,108.25,,,,,,107.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,109.1640625,,,,,,,,108.859375,,,,,,108.5546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.2421875,,,,,,115.171875,,,,,,114.1015625,,,,,,,113.03125,,,,,,,,,,,,,,,,,,,,,,,,117.0546875,,,,,,,,,,,,,,,,,,,,,,,120.3125,,,,,,,,119.5,,,,,118.265625,,,,,116.125,,,,,,,,113.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.9375,,,,,,,,,,,,,,,,,,,,,122.4375,,,,,121.09375,,,,,,,,,,,,,,
2010-05-28,,,108.5078125,,,,,,108.2265625,,,,,,,,,,,,,,,,,,,,,,,,,,109.3515625,,,,,,,,109.0703125,,,,,,108.7890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.671875,,,,,,115.6015625,,,,,,114.53125,,,,,,,113.4609375,,,,,,,,,,,,,,,,,,,,,,,,117.4375,,,,,,,,,,,,,,,,,,,,,,,120.671875,,,,,,,,119.875,,,,,118.640625,,,,,116.5,,,,,,,,113.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.21875,,,,,,,,,,,,,,,,,,,,,122.65625,,,,,121.3125,,,,,,,,,,,,,,
2010-06-01,,,108.4453125,,,,,,108.15625,,,,,,,,,,,,,,,,,,,,,,,,,,109.3125,,,,,,,,109.0234375,,,,,,108.734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6875,,,,,,115.6171875,,,,,,114.546875,,,,,,,113.4765625,,,,,,,,,,,,,,,,,,,,,,,,117.4453125,,,,,,,,,,,,,,,,,,,,,,,120.671875,,,,,,,,119.890625,,,,,118.65625,,,,,116.515625,,,,,,,,113.515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.34375,,,,,,,,,,,,,,,,,,,,,122.78125,,,,,121.4375,,,,,,,,,,,,,,
2010-06-02,,,108.3828125,,,,,,108.09375,,,,,,,,,,,,,,,,,,,,,,,,,,109.2578125,,,,,,,,108.9609375,,,,,,108.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.4765625,,,,,,115.40625,,,,,,114.3359375,,,,,,,113.265625,,,,,,,,,,,,,,,,,,,,,,,,117.2421875,,,,,,,,,,,,,,,,,,,,,,,120.375,,,,,,,,119.546875,,,,,118.3125,,,,,116.171875,,,,,,,,113.171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.90625,,,,,,,,,,,,,,,,,,,,,122.3125,,,,,120.96875,,,,,,,,,,,,,,
2010-06-03,,,108.328125,,,,,,108.03125,,,,,,,,,,,,,,,,,,,,,,,,,,109.21875,,,,,,,,108.921875,,,,,,108.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.3515625,,,,,,115.28125,,,,,,114.2109375,,,,,,,113.140625,,,,,,,,,,,,,,,,,,,,,,,,117.140625,,,,,,,,,,,,,,,,,,,,,,,120.1875,,,,,,,,119.328125,,,,,118.09375,,,,,115.953125,,,,,,,,112.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,,,,,,,,,,,,,,,,,,,,,121.84375,,,,,120.5,,,,,,,,,,,,,,
2010-06-04,,,108.59375,,,,,,108.328125,,,,,,,,,,,,,,,,,,,,,,,,,,109.390625,,,,,,,,109.125,,,,,,108.859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.234375,,,,,,116.1640625,,,,,,115.09375,,,,,,,114.0234375,,,,,,,,,,,,,,,,,,,,,,,,117.9765625,,,,,,,,,,,,,,,,,,,,,,,121.546875,,,,,,,,120.734375,,,,,119.5,,,,,117.359375,,,,,,,,114.359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.90625,,,,,,,,,,,,,,,,,,,,,124.375,,,,,123.0,,,,,,,,,,,,,,
2010-06-07,,,108.578125,,,,,,108.328125,,,,,,,,,,,,,,,,,,,,,,,,,,109.328125,,,,,,,,109.078125,,,,,,108.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.25,,,,,,116.1796875,,,,,,115.109375,,,,,,,114.0390625,,,,,,,,,,,,,,,,,,,,,,,,118.015625,,,,,,,,,,,,,,,,,,,,,,,121.65625,,,,,,,,120.859375,,,,,119.640625,,,,,117.5,,,,,,,,114.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.8125,,,,,,,,,,,,,,,,,,,,,124.28125,,,,,122.90625,,,,,,,,,,,,,,
2010-06-08,,,108.59375,,,,,,108.34375,,,,,,,,,,,,,,,,,,,,,,,,,,109.3359375,,,,,,,,109.09375,,,,,,108.84375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.3125,,,,,,116.2421875,,,,,,115.171875,,,,,,,114.1015625,,,,,,,,,,,,,,,,,,,,,,,,118.0703125,,,,,,,,,,,,,,,,,,,,,,,121.8125,,,,,,,,121.03125,,,,,119.859375,,,,,117.71875,,,,,,,,114.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.09375,,,,,,,,,,,,,,,,,,,,,124.59375,,,,,123.28125,,,,,,,,,,,,,,
2010-06-09,,,108.53125,,,,,,108.2421875,,,,,,,,,,,,,,,,,,,,,,,,,,109.3515625,,,,,,,,109.109375,,,,,,108.8203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.2734375,,,,,,116.2109375,,,,,,115.1484375,,,,,,,114.0859375,,,,,,,,,,,,,,,,,,,,,,,,118.015625,,,,,,,,,,,,,,,,,,,,,,,121.640625,,,,,,,,120.859375,,,,,119.71875,,,,,117.578125,,,,,,,,114.359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.875,,,,,,,,,,,,,,,,,,,,,124.375,,,,,123.03125,,,,,,,,,,,,,,
2010-06-10,,,108.4375,,,,,,108.15625,,,,,,,,,,,,,,,,,,,,,,,,,,109.2578125,,,,,,,,109.0,,,,,,108.71875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6796875,,,,,,115.6171875,,,,,,114.5546875,,,,,,,113.4921875,,,,,,,,,,,,,,,,,,,,,,,,117.4609375,,,,,,,,,,,,,,,,,,,,,,,120.625,,,,,,,,119.84375,,,,,118.703125,,,,,116.5625,,,,,,,,113.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.09375,,,,,,,,,,,,,,,,,,,,,122.5625,,,,,121.1875,,,,,,,,,,,,,,
2010-06-11,,,108.6328125,,,,,,108.3828125,,,,,,,,,,,,,,,,,,,,,,,,,,109.390625,,,,,,,,109.1328125,,,,,,108.8828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1484375,,,,,,116.0859375,,,,,,115.0234375,,,,,,,113.9609375,,,,,,,,,,,,,,,,,,,,,,,,117.9296875,,,,,,,,,,,,,,,,,,,,,,,121.390625,,,,,,,,120.65625,,,,,119.5625,,,,,117.421875,,,,,,,,114.203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.6875,,,,,,,,,,,,,,,,,,,,,124.21875,,,,,122.84375,,,,,,,,,,,,,,
2010-06-14,,,108.5625,,,,,,108.296875,,,,,,,,,,,,,,,,,,,,,,,,,,109.359375,,,,,,,,109.09375,,,,,,108.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.9921875,,,,,,115.9296875,,,,,,114.8671875,,,,,,,113.8046875,,,,,,,,,,,,,,,,,,,,,,,,117.765625,,,,,,,,,,,,,,,,,,,,,,,120.953125,,,,,,,,120.1875,,,,,119.09375,,,,,116.953125,,,,,,,,113.734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8125,,,,,,,,,,,,,,,,,,,,,123.28125,,,,,121.90625,,,,,,,,,,,,,,
2010-06-15,,,108.484375,,,,,,108.1953125,,,,,,,,,,,,,,,,,,,,,,,,,,109.328125,,,,,,,,109.0625,,,,,,108.7734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.8359375,,,,,,115.7734375,,,,,,114.7109375,,,,,,,113.6484375,,,,,,,,,,,,,,,,,,,,,,,,117.6484375,,,,,,,,,,,,,,,,,,,,,,,120.71875,,,,,,,,119.890625,,,,,118.796875,,,,,116.65625,,,,,,,,113.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.3125,,,,,,,,,,,,,,,,,,,,,122.71875,,,,,121.34375,,,,,,,,,,,,,,
2010-06-16,,,108.53125,,,,,,108.2421875,,,,,,,,,,,,,,,,,,,,,,,,,,109.375,,,,,,,,109.109375,,,,,,108.8203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.9375,,,,,,115.875,,,,,,114.8125,,,,,,,113.75,,,,,,,,,,,,,,,,,,,,,,,,117.75,,,,,,,,,,,,,,,,,,,,,,,120.890625,,,,,,,,120.0625,,,,,118.96875,,,,,116.828125,,,,,,,,113.609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.6875,,,,,,,,,,,,,,,,,,,,,123.125,,,,,121.75,,,,,,,,,,,,,,
2010-06-17,,,108.6015625,,,,,,108.3046875,,,,,,,,,,,,,,,,,,,,,,,,,,109.4453125,,,,,,,,109.1953125,,,,,,108.8984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.3125,,,,,,116.25,,,,,,115.1875,,,,,,,114.125,,,,,,,,,,,,,,,,,,,,,,,,118.0859375,,,,,,,,,,,,,,,,,,,,,,,121.546875,,,,,,,,120.71875,,,,,119.625,,,,,117.484375,,,,,,,,114.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.90625,,,,,,,,,,,,,,,,,,,,,124.40625,,,,,123.03125,,,,,,,,,,,,,,
2010-06-18,,,108.5859375,,,,,,108.296875,,,,,,,,,,,,,,,,,,,,,,,,,,109.40625,,,,,,,,109.1640625,,,,,,108.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.15625,,,,,,116.109375,,,,,,115.0625,,,,,,,114.015625,,,,,,,,,,,,,,,,,,,,,,,,117.9296875,,,,,,,,,,,,,,,,,,,,,,,121.265625,,,,,,,,120.4375,,,,,119.34375,,,,,117.203125,,,,,,,,113.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.46875,,,,,,,,,,,,,,,,,,,,,123.9375,,,,,122.5625,,,,,,,,,,,,,,
2010-06-21,,,108.5859375,,,,,,108.296875,,,,,,,,,,,,,,,,,,,,,,,,,,109.4140625,,,,,,,,109.1640625,,,,,,108.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1171875,,,,,,116.0703125,,,,,,115.0234375,,,,,,,113.9765625,,,,,,,,,,,,,,,,,,,,,,,,117.890625,,,,,,,,,,,,,,,,,,,,,,,121.15625,,,,,,,,120.296875,,,,,119.203125,,,,,117.0625,,,,,,,,113.84375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.28125,,,,,,,,,,,,,,,,,,,,,123.625,,,,,122.21875,,,,,,,,,,,,,,
2010-06-22,,,108.640625,,,,,,108.3515625,,,,,,,,,,,,,,,,,,,,,,,,,,109.4765625,,,,,,,,109.21875,,,,,,108.9296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4453125,,,,,,116.3984375,,,,,,115.3515625,,,,,,,114.3046875,,,,,,,,,,,,,,,,,,,,,,,,118.2109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.90625,,,,,119.890625,,,,,117.75,,,,,,,,114.53125,,,,,,,,110.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.75,,,,,123.34375,,,,,121.9375,,,,,,,,,
2010-06-23,,,108.7265625,,,,,,108.4375,,,,,,,,,,,,,,,,,,,,,,,,,,109.5703125,,,,,,,,109.3046875,,,,,,109.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.6875,,,,,,116.640625,,,,,,115.59375,,,,,,,114.546875,,,,,,,,,,,,,,,,,,,,,,,,118.4453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.359375,,,,,120.34375,,,,,118.203125,,,,,,,,114.984375,,,,,,,,110.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.34375,,,,,123.9375,,,,,122.53125,,,,,,,,,
2010-06-24,,,108.6953125,,,,,,108.40625,,,,,,,,,,,,,,,,,,,,,,,,,,109.53125,,,,,,,,109.2734375,,,,,,108.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.7421875,,,,,,116.6953125,,,,,,115.6484375,,,,,,,114.6015625,,,,,,,,,,,,,,,,,,,,,,,,118.4921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.328125,,,,,120.3125,,,,,118.171875,,,,,,,,114.953125,,,,,,,,110.65625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.03125,,,,,123.625,,,,,122.21875,,,,,,,,,
2010-06-25,,,108.7421875,,,,,,108.453125,,,,,,,,,,,,,,,,,,,,,,,,,,109.6015625,,,,,,,,109.3203125,,,,,,109.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.8671875,,,,,,116.828125,,,,,,115.7890625,,,,,,,114.75,,,,,,,,,,,,,,,,,,,,,,,,118.6015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.484375,,,,,120.484375,,,,,118.34375,,,,,,,,115.0,,,,,,,,110.703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.34375,,,,,123.9375,,,,,122.53125,,,,,,,,,
2010-06-28,,,108.84375,,,,,,108.578125,,,,,,,,,,,,,,,,,,,,,,,,,,109.609375,,,,,,,,109.375,,,,,,109.109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.21875,,,,,,117.234375,,,,,,116.25,,,,,,,115.265625,,,,,,,,,,,,,,,,,,,,,,,,118.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.140625,,,,,121.15625,,,,,118.96875,,,,,,,,115.5,,,,,,,,111.203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.28125,,,,,124.875,,,,,123.5,,,,,,,,,
2010-06-29,,,108.90625,,,,,,108.640625,,,,,,,,,,,,,,,,,,,,,,,,,,109.671875,,,,,,,,109.4375,,,,,,109.171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.4296875,,,,,,117.4453125,,,,,,116.4609375,,,,,,,115.4765625,,,,,,,,,,,,,,,,,,,,,,,,119.1484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.53125,,,,,121.5625,,,,,119.84375,,,,,,,,116.375,,,,,,,,112.078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.125,,,,,125.71875,,,,,124.34375,,,,,,,,,
2010-06-30,,,108.9140625,,,,,,108.6640625,,,,,,,,,,,,,,,,,,,,,,,,,,109.671875,,,,,,,,109.4140625,,,,,,109.1640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.3515625,,,,,,117.3671875,,,,,,116.3828125,,,,,,,115.3984375,,,,,,,,,,,,,,,,,,,,,,,,118.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.546875,,,,,121.578125,,,,,119.984375,,,,,,,,117.65625,,,,,,,,113.359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,,,,,126.09375,,,,,124.71875,,,,,,,,,
2010-07-01,,,108.9296875,,,,,,108.6875,,,,,,,108.4453125,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3984375,,,,,,109.171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.34375,,,,,,117.390625,,,,,,116.40625,,,,,,,115.421875,,,,,,114.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.609375,,,,,121.65625,,,,,120.0625,,,,,,,,117.734375,,,,,,,,113.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,,126.59375,,,,,125.21875,,,,,,,,,
2010-07-02,,,108.9296875,,,,,,108.6875,,,,,,,108.4453125,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4140625,,,,,,109.171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.3359375,,,,,,117.3828125,,,,,,116.4296875,,,,,,,115.4765625,,,,,,114.5234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.3125,,,,,121.359375,,,,,119.765625,,,,,,,,117.4375,,,,,,,,113.140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.15625,,,,,125.75,,,,,124.375,,,,,,,,,
2010-07-06,,,108.9296875,,,,,,108.6875,,,,,,,108.4453125,,,,,,,,,,,,,,,,,,,,,,,,,,,109.421875,,,,,,109.171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.6015625,,,,,,117.6484375,,,,,,116.6953125,,,,,,,115.7421875,,,,,,114.7890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.734375,,,,,121.78125,,,,,120.1875,,,,,,,,117.859375,,,,,,,,113.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,,126.59375,,,,,125.21875,,,,,,,,,
